base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0956,Izmir,Izmir_base_0956,cg2_izmir_0956,classguard_v2_paired_1,classroom,6.3015,7.0264,3.0352,44.277026,134.390543,1.115039,N,0,0.31462,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0957,Ankara,Ankara_base_0957,cg2_ankara_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0957,Antalya,Antalya_base_0957,cg2_antalya_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0957,Bursa,Bursa_base_0957,cg2_bursa_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0957,Erzurum,Erzurum_base_0957,cg2_erzurum_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0957,Istanbul,Istanbul_base_0957,cg2_istanbul_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0957,Izmir,Izmir_base_0957,cg2_izmir_0957,classguard_v2_paired_1,classroom,6.1286,9.1148,3.6138,55.861307,201.869008,1.487245,E,90,0.35824,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0958,Ankara,Ankara_base_0958,cg2_ankara_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0958,Antalya,Antalya_base_0958,cg2_antalya_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0958,Bursa,Bursa_base_0958,cg2_bursa_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0958,Erzurum,Erzurum_base_0958,cg2_erzurum_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0958,Istanbul,Istanbul_base_0958,cg2_istanbul_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0958,Izmir,Izmir_base_0958,cg2_izmir_0958,classguard_v2_paired_1,classroom,7.941,8.2223,3.6258,65.292966,236.740576,1.035422,E,90,0.44156,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0959,Ankara,Ankara_base_0959,cg2_ankara_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0959,Antalya,Antalya_base_0959,cg2_antalya_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0959,Bursa,Bursa_base_0959,cg2_bursa_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0959,Erzurum,Erzurum_base_0959,cg2_erzurum_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0959,Istanbul,Istanbul_base_0959,cg2_istanbul_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0959,Izmir,Izmir_base_0959,cg2_izmir_0959,classguard_v2_paired_1,classroom,6.87,7.2878,3.3004,50.067582,165.241014,1.060809,N,0,0.40662,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0960,Ankara,Ankara_base_0960,cg2_ankara_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0960,Antalya,Antalya_base_0960,cg2_antalya_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0960,Bursa,Bursa_base_0960,cg2_bursa_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0960,Erzurum,Erzurum_base_0960,cg2_erzurum_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0960,Istanbul,Istanbul_base_0960,cg2_istanbul_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0960,Izmir,Izmir_base_0960,cg2_izmir_0960,classguard_v2_paired_1,classroom,7.3162,10.4081,3.2906,76.147862,250.572355,1.422615,N,0,0.41819,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0961,Ankara,Ankara_base_0961,cg2_ankara_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0961,Antalya,Antalya_base_0961,cg2_antalya_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0961,Bursa,Bursa_base_0961,cg2_bursa_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0961,Erzurum,Erzurum_base_0961,cg2_erzurum_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0961,Istanbul,Istanbul_base_0961,cg2_istanbul_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0961,Izmir,Izmir_base_0961,cg2_izmir_0961,classguard_v2_paired_1,classroom,7.9882,7.0558,3.766,56.362586,212.26417,0.883276,S,180,0.33963,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0962,Ankara,Ankara_base_0962,cg2_ankara_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0962,Antalya,Antalya_base_0962,cg2_antalya_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0962,Bursa,Bursa_base_0962,cg2_bursa_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0962,Erzurum,Erzurum_base_0962,cg2_erzurum_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0962,Istanbul,Istanbul_base_0962,cg2_istanbul_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0962,Izmir,Izmir_base_0962,cg2_izmir_0962,classguard_v2_paired_1,classroom,8.3912,8.5329,3.0464,71.601092,218.123361,1.016895,W,270,0.20669,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0963,Ankara,Ankara_base_0963,cg2_ankara_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0963,Antalya,Antalya_base_0963,cg2_antalya_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0963,Bursa,Bursa_base_0963,cg2_bursa_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0963,Erzurum,Erzurum_base_0963,cg2_erzurum_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0963,Istanbul,Istanbul_base_0963,cg2_istanbul_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0963,Izmir,Izmir_base_0963,cg2_izmir_0963,classguard_v2_paired_1,classroom,6.1399,8.8585,3.7887,54.390141,206.070404,1.442769,W,270,0.31351,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Ankara,Ankara_base_0964,cg2_ankara_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Antalya,Antalya_base_0964,cg2_antalya_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Bursa,Bursa_base_0964,cg2_bursa_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Erzurum,Erzurum_base_0964,cg2_erzurum_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Istanbul,Istanbul_base_0964,cg2_istanbul_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0964,Izmir,Izmir_base_0964,cg2_izmir_0964,classguard_v2_paired_1,classroom,7.2563,9.0858,3.1981,65.929286,210.848428,1.252138,S,180,0.33237,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Ankara,Ankara_base_0965,cg2_ankara_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Antalya,Antalya_base_0965,cg2_antalya_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Bursa,Bursa_base_0965,cg2_bursa_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Erzurum,Erzurum_base_0965,cg2_erzurum_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Istanbul,Istanbul_base_0965,cg2_istanbul_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0965,Izmir,Izmir_base_0965,cg2_izmir_0965,classguard_v2_paired_1,classroom,6.4642,7.5332,3.0736,48.696505,149.67553,1.165378,N,0,0.29099,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0966,Ankara,Ankara_base_0966,cg2_ankara_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0966,Antalya,Antalya_base_0966,cg2_antalya_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0966,Bursa,Bursa_base_0966,cg2_bursa_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0966,Erzurum,Erzurum_base_0966,cg2_erzurum_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0966,Istanbul,Istanbul_base_0966,cg2_istanbul_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0966,Izmir,Izmir_base_0966,cg2_izmir_0966,classguard_v2_paired_1,classroom,8.2854,10.0001,3.6014,82.855528,298.393204,1.206953,N,0,0.43969,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0967,Ankara,Ankara_base_0967,cg2_ankara_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0967,Antalya,Antalya_base_0967,cg2_antalya_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0967,Bursa,Bursa_base_0967,cg2_bursa_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0967,Erzurum,Erzurum_base_0967,cg2_erzurum_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0967,Istanbul,Istanbul_base_0967,cg2_istanbul_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0967,Izmir,Izmir_base_0967,cg2_izmir_0967,classguard_v2_paired_1,classroom,8.2231,7.6263,3.522,62.712181,220.87319,0.927419,E,90,0.29794,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0968,Ankara,Ankara_base_0968,cg2_ankara_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0968,Antalya,Antalya_base_0968,cg2_antalya_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0968,Bursa,Bursa_base_0968,cg2_bursa_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0968,Erzurum,Erzurum_base_0968,cg2_erzurum_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0968,Istanbul,Istanbul_base_0968,cg2_istanbul_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0968,Izmir,Izmir_base_0968,cg2_izmir_0968,classguard_v2_paired_1,classroom,6.9342,9.7287,3.6627,67.460952,247.091307,1.403012,N,0,0.40886,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0969,Ankara,Ankara_base_0969,cg2_ankara_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0969,Antalya,Antalya_base_0969,cg2_antalya_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0969,Bursa,Bursa_base_0969,cg2_bursa_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0969,Erzurum,Erzurum_base_0969,cg2_erzurum_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0969,Istanbul,Istanbul_base_0969,cg2_istanbul_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0969,Izmir,Izmir_base_0969,cg2_izmir_0969,classguard_v2_paired_1,classroom,6.3889,10.3233,3.3385,65.954961,220.189912,1.615814,N,0,0.34111,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0970,Ankara,Ankara_base_0970,cg2_ankara_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0970,Antalya,Antalya_base_0970,cg2_antalya_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0970,Bursa,Bursa_base_0970,cg2_bursa_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0970,Erzurum,Erzurum_base_0970,cg2_erzurum_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0970,Istanbul,Istanbul_base_0970,cg2_istanbul_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0970,Izmir,Izmir_base_0970,cg2_izmir_0970,classguard_v2_paired_1,classroom,6.1446,9.5161,3.6031,58.472785,210.680718,1.548681,E,90,0.3306,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0971,Ankara,Ankara_base_0971,cg2_ankara_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0971,Antalya,Antalya_base_0971,cg2_antalya_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0971,Bursa,Bursa_base_0971,cg2_bursa_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0971,Erzurum,Erzurum_base_0971,cg2_erzurum_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0971,Istanbul,Istanbul_base_0971,cg2_istanbul_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0971,Izmir,Izmir_base_0971,cg2_izmir_0971,classguard_v2_paired_1,classroom,8.0773,9.8812,3.6183,79.813216,288.789743,1.223334,S,180,0.23915,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0972,Ankara,Ankara_base_0972,cg2_ankara_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0972,Antalya,Antalya_base_0972,cg2_antalya_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0972,Bursa,Bursa_base_0972,cg2_bursa_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0972,Erzurum,Erzurum_base_0972,cg2_erzurum_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0972,Istanbul,Istanbul_base_0972,cg2_istanbul_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0972,Izmir,Izmir_base_0972,cg2_izmir_0972,classguard_v2_paired_1,classroom,7.8973,8.3077,3.1235,65.608671,204.930222,1.051961,W,270,0.42049,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0973,Ankara,Ankara_base_0973,cg2_ankara_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0973,Antalya,Antalya_base_0973,cg2_antalya_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0973,Bursa,Bursa_base_0973,cg2_bursa_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0973,Erzurum,Erzurum_base_0973,cg2_erzurum_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0973,Istanbul,Istanbul_base_0973,cg2_istanbul_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0973,Izmir,Izmir_base_0973,cg2_izmir_0973,classguard_v2_paired_1,classroom,6.0501,9.2749,3.154,56.113913,176.985487,1.533031,E,90,0.25158,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0974,Ankara,Ankara_base_0974,cg2_ankara_0974,classguard_v2_paired_1,classroom,8.1667,10.3968,3.6982,84.907433,314.004927,1.273069,S,180,0.22886,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0974,Antalya,Antalya_base_0974,cg2_antalya_0974,classguard_v2_paired_1,classroom,8.1667,10.3968,3.6982,84.907433,314.004927,1.273069,S,180,0.22886,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0974,Bursa,Bursa_base_0974,cg2_bursa_0974,classguard_v2_paired_1,classroom,8.1667,10.3968,3.6982,84.907433,314.004927,1.273069,S,180,0.22886,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0974,Erzurum,Erzurum_base_0974,cg2_erzurum_0974,classguard_v2_paired_1,classroom,8.1667,10.3968,3.6982,84.907433,314.004927,1.273069,S,180,0.22886,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
