base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0396,Canakkale,Canakkale_base_0396,ext_canakkale_0396,classguard_v2_external_frozen_1,classroom,7.4771,9.2597,3.5557,69.236066,246.185627,1.238401,S,180,0.26597,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0397,Canakkale,Canakkale_base_0397,ext_canakkale_0397,classguard_v2_external_frozen_1,classroom,6.3357,9.4464,3.0172,59.849808,180.580573,1.490969,N,0,0.23375,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0398,Canakkale,Canakkale_base_0398,ext_canakkale_0398,classguard_v2_external_frozen_1,classroom,8.2077,8.453,3.6919,69.37969,256.145051,1.029896,S,180,0.3321,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0399,Canakkale,Canakkale_base_0399,ext_canakkale_0399,classguard_v2_external_frozen_1,classroom,7.5714,10.1986,3.1556,77.218059,243.667228,1.34699,E,90,0.38711,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0400,Canakkale,Canakkale_base_0400,ext_canakkale_0400,classguard_v2_external_frozen_1,classroom,6.8765,9.7161,3.4757,66.812665,232.222701,1.412937,E,90,0.25283,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0401,Canakkale,Canakkale_base_0401,ext_canakkale_0401,classguard_v2_external_frozen_1,classroom,6.0561,7.7776,3.105,47.102221,146.252723,1.284252,N,0,0.27585,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0402,Canakkale,Canakkale_base_0402,ext_canakkale_0402,classguard_v2_external_frozen_1,classroom,6.7996,10.4206,3.1448,70.855578,222.827576,1.532535,E,90,0.32583,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0403,Canakkale,Canakkale_base_0403,ext_canakkale_0403,classguard_v2_external_frozen_1,classroom,6.682,8.9298,3.687,59.668686,220.00035,1.336395,N,0,0.35168,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0404,Canakkale,Canakkale_base_0404,ext_canakkale_0404,classguard_v2_external_frozen_1,classroom,8.0336,8.2064,3.6453,65.926716,240.323458,1.021502,S,180,0.41739,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0405,Canakkale,Canakkale_base_0405,ext_canakkale_0405,classguard_v2_external_frozen_1,classroom,7.7411,9.3159,3.2684,72.115366,235.704985,1.203422,E,90,0.30798,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0406,Canakkale,Canakkale_base_0406,ext_canakkale_0406,classguard_v2_external_frozen_1,classroom,6.1301,7.907,3.7773,48.470052,183.08594,1.289868,N,0,0.44398,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0407,Canakkale,Canakkale_base_0407,ext_canakkale_0407,classguard_v2_external_frozen_1,classroom,7.854,9.5381,3.787,74.911999,283.692153,1.214419,E,90,0.4038,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0408,Canakkale,Canakkale_base_0408,ext_canakkale_0408,classguard_v2_external_frozen_1,classroom,8.4388,8.5501,3.0997,72.1528,223.6551,1.013196,E,90,0.36886,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0409,Canakkale,Canakkale_base_0409,ext_canakkale_0409,classguard_v2_external_frozen_1,classroom,6.4366,10.2961,3.0795,66.271385,204.084162,1.599625,N,0,0.32293,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0410,Canakkale,Canakkale_base_0410,ext_canakkale_0410,classguard_v2_external_frozen_1,classroom,7.8392,9.6904,3.6652,75.964472,278.427252,1.236145,N,0,0.28839,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0411,Canakkale,Canakkale_base_0411,ext_canakkale_0411,classguard_v2_external_frozen_1,classroom,7.5609,7.8234,3.0362,59.152484,179.598429,1.034715,S,180,0.43712,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0412,Canakkale,Canakkale_base_0412,ext_canakkale_0412,classguard_v2_external_frozen_1,classroom,6.7678,9.3749,3.3951,63.447711,215.410385,1.385214,S,180,0.38256,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0413,Canakkale,Canakkale_base_0413,ext_canakkale_0413,classguard_v2_external_frozen_1,classroom,7.6626,7.0872,3.0836,54.30665,167.460173,0.924901,E,90,0.28661,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0414,Canakkale,Canakkale_base_0414,ext_canakkale_0414,classguard_v2_external_frozen_1,classroom,6.79,8.3141,3.3147,56.452776,187.125497,1.224475,W,270,0.3734,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0415,Canakkale,Canakkale_base_0415,ext_canakkale_0415,classguard_v2_external_frozen_1,classroom,6.2035,8.0598,3.3862,49.998564,169.303547,1.299241,N,0,0.22063,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0416,Canakkale,Canakkale_base_0416,ext_canakkale_0416,classguard_v2_external_frozen_1,classroom,8.24,7.4743,3.0631,61.588544,188.652137,0.907079,W,270,0.42304,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0417,Canakkale,Canakkale_base_0417,ext_canakkale_0417,classguard_v2_external_frozen_1,classroom,6.2314,10.1868,3.0763,63.477463,195.272575,1.634759,S,180,0.43683,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0418,Canakkale,Canakkale_base_0418,ext_canakkale_0418,classguard_v2_external_frozen_1,classroom,6.8244,7.206,3.3577,49.176239,165.116736,1.055918,N,0,0.36736,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0419,Canakkale,Canakkale_base_0419,ext_canakkale_0419,classguard_v2_external_frozen_1,classroom,6.1839,7.3479,3.6829,45.438335,167.34445,1.188238,W,270,0.40711,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0420,Canakkale,Canakkale_base_0420,ext_canakkale_0420,classguard_v2_external_frozen_1,classroom,8.3211,7.1196,3.6315,59.242755,215.138082,0.855615,S,180,0.34328,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0421,Canakkale,Canakkale_base_0421,ext_canakkale_0421,classguard_v2_external_frozen_1,classroom,8.0018,9.4225,3.2881,75.39686,247.914346,1.177559,W,270,0.3772,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0422,Canakkale,Canakkale_base_0422,ext_canakkale_0422,classguard_v2_external_frozen_1,classroom,6.8032,9.8101,3.009,66.740555,200.824088,1.441979,E,90,0.20056,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0423,Canakkale,Canakkale_base_0423,ext_canakkale_0423,classguard_v2_external_frozen_1,classroom,6.6756,7.3688,3.6509,49.19169,179.596248,1.103843,W,270,0.24014,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0424,Canakkale,Canakkale_base_0424,ext_canakkale_0424,classguard_v2_external_frozen_1,classroom,7.9838,7.1371,3.5803,56.981175,204.007176,0.893948,S,180,0.41752,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0425,Canakkale,Canakkale_base_0425,ext_canakkale_0425,classguard_v2_external_frozen_1,classroom,7.0438,8.6788,3.157,61.131703,192.991747,1.232107,S,180,0.35758,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0426,Canakkale,Canakkale_base_0426,ext_canakkale_0426,classguard_v2_external_frozen_1,classroom,7.6345,7.5913,3.5856,57.955528,207.807077,0.994339,W,270,0.30324,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0427,Canakkale,Canakkale_base_0427,ext_canakkale_0427,classguard_v2_external_frozen_1,classroom,7.2783,9.4773,3.778,68.978719,260.602177,1.302118,W,270,0.40215,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0428,Canakkale,Canakkale_base_0428,ext_canakkale_0428,classguard_v2_external_frozen_1,classroom,6.5712,9.7367,3.0116,63.981985,192.686706,1.481706,E,90,0.2526,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0429,Canakkale,Canakkale_base_0429,ext_canakkale_0429,classguard_v2_external_frozen_1,classroom,7.5268,9.1824,3.401,69.114134,235.057292,1.219969,E,90,0.42502,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0430,Canakkale,Canakkale_base_0430,ext_canakkale_0430,classguard_v2_external_frozen_1,classroom,7.9115,10.1442,3.0927,80.256338,248.207893,1.282211,E,90,0.32079,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0431,Canakkale,Canakkale_base_0431,ext_canakkale_0431,classguard_v2_external_frozen_1,classroom,6.8436,9.168,3.7279,62.741883,233.89798,1.339647,W,270,0.44797,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0432,Canakkale,Canakkale_base_0432,ext_canakkale_0432,classguard_v2_external_frozen_1,classroom,7.7446,7.0077,3.2405,54.272346,175.867881,0.904853,W,270,0.37397,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0433,Canakkale,Canakkale_base_0433,ext_canakkale_0433,classguard_v2_external_frozen_1,classroom,8.2638,8.9962,3.1075,74.343321,231.023964,1.088624,E,90,0.38879,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0434,Canakkale,Canakkale_base_0434,ext_canakkale_0434,classguard_v2_external_frozen_1,classroom,6.2967,9.1005,3.4308,57.303465,196.594537,1.445279,S,180,0.36186,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0435,Canakkale,Canakkale_base_0435,ext_canakkale_0435,classguard_v2_external_frozen_1,classroom,8.0813,7.797,3.612,63.010299,227.595045,0.964816,W,270,0.20877,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0436,Canakkale,Canakkale_base_0436,ext_canakkale_0436,classguard_v2_external_frozen_1,classroom,6.8812,8.2883,3.0975,57.033436,176.662959,1.204474,E,90,0.31015,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0437,Canakkale,Canakkale_base_0437,ext_canakkale_0437,classguard_v2_external_frozen_1,classroom,7.4214,9.4389,3.394,70.04998,237.750566,1.271852,W,270,0.39564,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0438,Canakkale,Canakkale_base_0438,ext_canakkale_0438,classguard_v2_external_frozen_1,classroom,7.4009,9.9562,3.1993,73.68503,235.738523,1.345273,E,90,0.32496,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0439,Canakkale,Canakkale_base_0439,ext_canakkale_0439,classguard_v2_external_frozen_1,classroom,6.2017,8.9492,3.1831,55.500259,176.663,1.443025,W,270,0.36603,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0440,Canakkale,Canakkale_base_0440,ext_canakkale_0440,classguard_v2_external_frozen_1,classroom,7.5405,9.4674,3.572,71.388902,255.000378,1.255528,N,0,0.32031,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0441,Canakkale,Canakkale_base_0441,ext_canakkale_0441,classguard_v2_external_frozen_1,classroom,6.4951,8.8265,3.5343,57.328663,202.614524,1.35896,E,90,0.44978,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0442,Canakkale,Canakkale_base_0442,ext_canakkale_0442,classguard_v2_external_frozen_1,classroom,6.8861,8.6076,3.2546,59.272791,192.907965,1.250002,S,180,0.22582,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0443,Canakkale,Canakkale_base_0443,ext_canakkale_0443,classguard_v2_external_frozen_1,classroom,8.0526,8.6635,3.1365,69.76386,218.816479,1.075873,W,270,0.40179,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0444,Canakkale,Canakkale_base_0444,ext_canakkale_0444,classguard_v2_external_frozen_1,classroom,7.0816,8.556,3.4651,60.590022,209.952789,1.208199,E,90,0.36874,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0445,Canakkale,Canakkale_base_0445,ext_canakkale_0445,classguard_v2_external_frozen_1,classroom,7.928,7.1057,3.7921,56.333966,213.621736,0.89627,E,90,0.24667,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0446,Canakkale,Canakkale_base_0446,ext_canakkale_0446,classguard_v2_external_frozen_1,classroom,7.7585,9.2099,3.567,71.454694,254.881708,1.187066,E,90,0.42875,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0447,Canakkale,Canakkale_base_0447,ext_canakkale_0447,classguard_v2_external_frozen_1,classroom,8.0721,7.3392,3.2108,59.243096,190.21785,0.90921,N,0,0.31604,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0448,Canakkale,Canakkale_base_0448,ext_canakkale_0448,classguard_v2_external_frozen_1,classroom,8.3665,8.5081,3.0639,71.183425,218.099966,1.016928,W,270,0.40022,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0449,Canakkale,Canakkale_base_0449,ext_canakkale_0449,classguard_v2_external_frozen_1,classroom,7.6093,8.2744,3.2586,62.962743,205.171123,1.087412,N,0,0.28259,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0450,Canakkale,Canakkale_base_0450,ext_canakkale_0450,classguard_v2_external_frozen_1,classroom,8.356,7.7691,3.3974,64.919075,220.558394,0.929766,W,270,0.35617,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0451,Canakkale,Canakkale_base_0451,ext_canakkale_0451,classguard_v2_external_frozen_1,classroom,7.6266,9.3831,3.5132,71.560822,251.406911,1.230322,W,270,0.31633,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0452,Canakkale,Canakkale_base_0452,ext_canakkale_0452,classguard_v2_external_frozen_1,classroom,7.1848,10.4184,3.5404,74.854075,265.012787,1.450057,E,90,0.25441,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0453,Canakkale,Canakkale_base_0453,ext_canakkale_0453,classguard_v2_external_frozen_1,classroom,7.9175,7.5075,3.5279,59.440926,209.699933,0.948212,S,180,0.21599,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0454,Canakkale,Canakkale_base_0454,ext_canakkale_0454,classguard_v2_external_frozen_1,classroom,7.144,10.4886,3.4666,74.93031,259.74986,1.468162,S,180,0.41941,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0455,Canakkale,Canakkale_base_0455,ext_canakkale_0455,classguard_v2_external_frozen_1,classroom,7.3654,9.1731,3.3049,67.562958,223.290094,1.245429,E,90,0.38356,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0456,Canakkale,Canakkale_base_0456,ext_canakkale_0456,classguard_v2_external_frozen_1,classroom,6.7666,9.9097,3.457,67.054539,231.809975,1.464499,E,90,0.32155,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0457,Canakkale,Canakkale_base_0457,ext_canakkale_0457,classguard_v2_external_frozen_1,classroom,6.3469,8.2824,3.3036,52.568079,173.666134,1.304955,W,270,0.27058,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0458,Canakkale,Canakkale_base_0458,ext_canakkale_0458,classguard_v2_external_frozen_1,classroom,6.3826,7.5679,3.2507,48.302627,157.019089,1.185702,W,270,0.25469,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0459,Canakkale,Canakkale_base_0459,ext_canakkale_0459,classguard_v2_external_frozen_1,classroom,7.4143,9.929,3.6132,73.617136,265.991537,1.33917,S,180,0.39849,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0460,Canakkale,Canakkale_base_0460,ext_canakkale_0460,classguard_v2_external_frozen_1,classroom,7.1601,8.7887,3.1486,62.927976,198.138061,1.227459,N,0,0.26237,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0461,Canakkale,Canakkale_base_0461,ext_canakkale_0461,classguard_v2_external_frozen_1,classroom,6.8313,10.3482,3.2718,70.691775,231.286063,1.514816,N,0,0.265,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0462,Canakkale,Canakkale_base_0462,ext_canakkale_0462,classguard_v2_external_frozen_1,classroom,7.6391,9.5262,3.3516,72.770999,243.896727,1.247029,W,270,0.35107,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0463,Canakkale,Canakkale_base_0463,ext_canakkale_0463,classguard_v2_external_frozen_1,classroom,8.2274,9.0201,3.5448,74.212108,263.06701,1.096353,N,0,0.25704,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0464,Canakkale,Canakkale_base_0464,ext_canakkale_0464,classguard_v2_external_frozen_1,classroom,6.9178,8.4119,3.5847,58.192069,208.598659,1.215986,N,0,0.3492,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0465,Canakkale,Canakkale_base_0465,ext_canakkale_0465,classguard_v2_external_frozen_1,classroom,6.4264,9.7854,3.2726,62.884465,205.795694,1.522688,W,270,0.42601,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0466,Canakkale,Canakkale_base_0466,ext_canakkale_0466,classguard_v2_external_frozen_1,classroom,6.4034,8.5245,3.1938,54.58531,174.335511,1.331246,N,0,0.39381,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0467,Canakkale,Canakkale_base_0467,ext_canakkale_0467,classguard_v2_external_frozen_1,classroom,6.0093,8.8828,3.2303,53.379764,172.433756,1.478176,W,270,0.44968,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0468,Canakkale,Canakkale_base_0468,ext_canakkale_0468,classguard_v2_external_frozen_1,classroom,7.8082,9.6224,3.6484,75.133006,274.116798,1.232344,S,180,0.39523,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0469,Canakkale,Canakkale_base_0469,ext_canakkale_0469,classguard_v2_external_frozen_1,classroom,7.5924,9.7626,3.7467,74.12192,277.709818,1.285843,S,180,0.30816,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0470,Canakkale,Canakkale_base_0470,ext_canakkale_0470,classguard_v2_external_frozen_1,classroom,7.6007,7.3736,3.1374,56.044747,175.832527,0.97013,W,270,0.39119,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0471,Canakkale,Canakkale_base_0471,ext_canakkale_0471,classguard_v2_external_frozen_1,classroom,8.1272,8.9418,3.2918,72.672136,239.219106,1.100235,N,0,0.22861,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0472,Canakkale,Canakkale_base_0472,ext_canakkale_0472,classguard_v2_external_frozen_1,classroom,6.2673,7.7439,3.3377,48.533453,161.988178,1.235588,E,90,0.44595,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0473,Canakkale,Canakkale_base_0473,ext_canakkale_0473,classguard_v2_external_frozen_1,classroom,7.9714,8.9238,3.1044,71.135243,220.830186,1.119466,S,180,0.38752,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0474,Canakkale,Canakkale_base_0474,ext_canakkale_0474,classguard_v2_external_frozen_1,classroom,7.1631,10.0618,3.7645,72.0735,271.317849,1.404663,N,0,0.44226,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0475,Canakkale,Canakkale_base_0475,ext_canakkale_0475,classguard_v2_external_frozen_1,classroom,7.7914,9.7146,3.3465,75.690263,253.294324,1.246837,W,270,0.20389,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0476,Canakkale,Canakkale_base_0476,ext_canakkale_0476,classguard_v2_external_frozen_1,classroom,6.5455,7.7137,3.1738,50.489988,160.245433,1.178471,E,90,0.42203,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0477,Canakkale,Canakkale_base_0477,ext_canakkale_0477,classguard_v2_external_frozen_1,classroom,7.7883,9.6481,3.1011,75.142359,233.027315,1.238785,E,90,0.37257,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0478,Canakkale,Canakkale_base_0478,ext_canakkale_0478,classguard_v2_external_frozen_1,classroom,7.5925,8.0842,3.418,61.379083,209.79069,1.064755,N,0,0.28602,0.0,low_e_double,medium_insulation,0.5,0.35,0.45,1.6,0.55,0.7,1
base_0479,Canakkale,Canakkale_base_0479,ext_canakkale_0479,classguard_v2_external_frozen_1,classroom,7.391,9.5877,3.5897,70.86291,254.375291,1.297213,W,270,0.44318,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0480,Canakkale,Canakkale_base_0480,ext_canakkale_0480,classguard_v2_external_frozen_1,classroom,6.6148,9.0732,3.5255,60.017696,211.591456,1.371649,W,270,0.37824,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0481,Canakkale,Canakkale_base_0481,ext_canakkale_0481,classguard_v2_external_frozen_1,classroom,7.9781,8.6497,3.509,69.007597,242.150565,1.084179,S,180,0.34139,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0482,Canakkale,Canakkale_base_0482,ext_canakkale_0482,classguard_v2_external_frozen_1,classroom,7.0765,7.7621,3.2233,54.928665,177.049361,1.096878,E,90,0.21014,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0483,Canakkale,Canakkale_base_0483,ext_canakkale_0483,classguard_v2_external_frozen_1,classroom,6.4521,7.9633,3.6661,51.379936,188.362856,1.234209,E,90,0.38186,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0484,Canakkale,Canakkale_base_0484,ext_canakkale_0484,classguard_v2_external_frozen_1,classroom,8.4225,9.2241,3.6111,77.690077,280.545817,1.095179,W,270,0.35478,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0485,Canakkale,Canakkale_base_0485,ext_canakkale_0485,classguard_v2_external_frozen_1,classroom,7.2493,8.151,3.6954,59.089662,218.357453,1.124386,W,270,0.28522,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0486,Canakkale,Canakkale_base_0486,ext_canakkale_0486,classguard_v2_external_frozen_1,classroom,8.4492,7.6196,3.5468,64.379849,228.340925,0.901819,W,270,0.34852,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0487,Canakkale,Canakkale_base_0487,ext_canakkale_0487,classguard_v2_external_frozen_1,classroom,8.1784,8.0882,3.214,66.148292,212.60272,0.988966,N,0,0.39339,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0488,Canakkale,Canakkale_base_0488,ext_canakkale_0488,classguard_v2_external_frozen_1,classroom,8.3441,7.1973,3.5948,60.05527,215.887498,0.862562,S,180,0.22633,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0489,Canakkale,Canakkale_base_0489,ext_canakkale_0489,classguard_v2_external_frozen_1,classroom,7.6141,9.886,3.1966,75.27287,240.617079,1.298377,E,90,0.44944,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0490,Canakkale,Canakkale_base_0490,ext_canakkale_0490,classguard_v2_external_frozen_1,classroom,8.1458,9.3003,3.7045,75.759025,280.646601,1.141725,S,180,0.408,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0491,Canakkale,Canakkale_base_0491,ext_canakkale_0491,classguard_v2_external_frozen_1,classroom,7.359,9.7261,3.4779,71.574434,248.928255,1.321653,E,90,0.43488,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0492,Canakkale,Canakkale_base_0492,ext_canakkale_0492,classguard_v2_external_frozen_1,classroom,8.2793,10.1338,3.678,83.900618,308.583473,1.22399,S,180,0.37061,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0493,Canakkale,Canakkale_base_0493,ext_canakkale_0493,classguard_v2_external_frozen_1,classroom,6.2593,7.8363,3.7236,49.050368,182.64571,1.251942,W,270,0.24857,0.0,clear_double,medium_insulation,0.5,0.35,0.45,2.8,0.7,0.78,1
base_0494,Canakkale,Canakkale_base_0494,ext_canakkale_0494,classguard_v2_external_frozen_1,classroom,6.3241,9.0456,3.7713,57.205876,215.741367,1.430339,W,270,0.41011,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0495,Canakkale,Canakkale_base_0495,ext_canakkale_0495,classguard_v2_external_frozen_1,classroom,8.3019,10.0285,3.007,83.255811,250.34786,1.207982,W,270,0.35994,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0496,Canakkale,Canakkale_base_0496,ext_canakkale_0496,classguard_v2_external_frozen_1,classroom,6.9376,7.2964,3.0236,50.619723,153.055257,1.051724,W,270,0.30167,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0497,Canakkale,Canakkale_base_0497,ext_canakkale_0497,classguard_v2_external_frozen_1,classroom,8.1946,10.3153,3.4449,84.530016,291.198544,1.258797,W,270,0.22746,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0498,Canakkale,Canakkale_base_0498,ext_canakkale_0498,classguard_v2_external_frozen_1,classroom,6.0261,9.8039,3.682,59.07974,217.533197,1.626896,W,270,0.26827,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
